L-E,we see a yellow rose because all the secondary colors go at the rose the magenta and cyan gets absorbed but yellow bounces off
L-E,a shadow is the darkness left behind when a light sours shines on a nontransparent object
L-E,a solar eclipse is when the moon blocks the sun light from coming to the earth
L-E,a lunar clips is when the sun blocks the moons light from going to earth
L-E,you can make a rainbow with a prism by outing light thought a prism of rain rain is what make the rainbow in the sky
L-E,solar panels are panels that use light to make electricity
L-E,all we see is light without light we can not see
L-E,to make a rainbow you need raindrops on plants then the sun shines on the plants then makes a rainbow
L-E,you can make a rainbow by holding up a prism to the sun the white light will go through the prism and make a rainbow
L-E,the northern lights are ribbons of red pink and ghostly green lights that dance and shimmer for hours across the sky they occur when the sun bombards earth with tiny particles of electricity to small for us to see
L-E,solar panels take in the suns rays a make energy with them
L-E,lasers are the best wielding equipment that i no of because it saved the navy millions laser is short for light amplification by stimulated emission of radiation
L-E,i think that light travels in a straight line because we did a lot of experiments and proved that it travels that way
L-E,light travels in a wave
L-E,the rainbow makes white light
L-E,when white light goes through a practicum it makes a rainbow
L-E,when white light goes through a rain drop it make a rainbow
L-E,when you see a red rose the red light bonus into our
L-E,when you see a yellow flower the yellow light bonus into our
L-E,when you see colored light or a rose so if you a red rose red light bonus into your eyes but blue green get absorb into the flower
L-E,my theory is that light travels in a wavy straight line
L-E,it is made when raindrops fall on something like a leaf and the sunshine shines through the leaf and the raindrop acts like a prism
L-E,when we see a yellow rose blue would absorb and green and red would bounce off into our eye which makes yellow
L-E,1 is it true that all we see is light my theory is that all you see is light bouncing off things in to our eyes
L-E,2 how do we see an object that is transparent translucent or opaque opaque light bounces off it into your eyes
L-E,transparent solid light bounces off it because it is a solid and you can see it very faintly
L-E,translucent more light bounces off then transparent but less light bounces off then opaque objects
L-E,reflecting and absorbing say if there was a red rose and red light hit it it would bounce off and blue light hit it it would absorb
L-E,if you want a natural rainbow when it rains the rain drops act like prisms and make a rainbow
L-E,how we see a red flower is it goad through your eye and it is upside down the solution to this problem is that your brain turns it around
L-E,how do out make a rainbow with a prism the white light goes in to the prism and it splits the light up into 7 different color s and those different colors are the colors of them rainbow
L-E,how you make a rainbow with rain rain acts likes prisms and do the same thing that prisms do
L-E,how you see a yellow rose red and green are reflected and all the other colors were absorbed
L-E,water refracting light is when light goes in the water after light is in air the light is bent by the water
L-E,an eclipse course when the earth or the moon blocks the suns light
L-E,a solar eclipse happens when the moon is between the sun and the earth and the moon blocks the suns light
L-E,a shadow is when light is shewn on a opaque object and the shadow is what is behind the opaque object
L-E,light travels in all directions i need to understand does light travel in a strait line or something else my theory's that light travels in wave lines but they appear straight
L-E,all we see is light
L-E,if you shine white light on a yellow flower the red and green is reflected and the blue is absorbed
L-E,we belove that a rain drop can make a rainbow
L-E,a solar eclipse is when the sun goes in front of the moon
